date,BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,ADAUSDT,DOGEUSDT,MATICUSDT,LTCUSDT
2017-08-17,4285.08000000,302.00000000,,,,,,
2017-08-18,4108.37000000,293.96000000,,,,,,
2017-08-19,4139.98000000,290.91000000,,,,,,
2017-08-20,4086.29000000,299.10000000,,,,,,
2017-08-21,4016.00000000,323.29000000,,,,,,
2017-08-22,4040.00000000,309.80000000,,,,,,
2017-08-23,4114.01000000,315.74000000,,,,,,
2017-08-24,4316.01000000,323.42000000,,,,,,
2017-08-25,4280.68000000,327.24000000,,,,,,
2017-08-26,4337.44000000,330.79000000,,,,,,
2017-08-27,4310.01000000,348.13000000,,,,,,
2017-08-28,4386.69000000,346.00000000,,,,,,
2017-08-29,4587.48000000,374.70000000,,,,,,
2017-08-30,4555.14000000,385.93000000,,,,,,
2017-08-31,4724.89000000,384.79000000,,,,,,
2017-09-01,4834.91000000,388.46000000,,,,,,
2017-09-02,4472.14000000,343.14000000,,,,,,
2017-09-03,4509.08000000,341.77000000,,,,,,
2017-09-04,4100.11000000,283.77000000,,,,,,
2017-09-05,4366.47000000,312.09000000,,,,,,
2017-09-06,4619.77000000,335.00000000,,,,,,
2017-09-07,4691.61000000,334.49000000,,,,,,
2017-09-08,4282.80000000,302.99000000,,,,,,
2017-09-09,4258.81000000,296.74000000,,,,,,
2017-09-10,4130.37000000,293.50000000,,,,,,
2017-09-11,4208.47000000,297.30000000,,,,,,
2017-09-12,4163.72000000,293.96000000,,,,,,
2017-09-13,3944.69000000,276.91000000,,,,,,
2017-09-14,3189.02000000,215.21000000,,,,,,
2017-09-15,3700.00000000,253.00000000,,,,,,
2017-09-16,3714.95000000,249.31000000,,,,,,
2017-09-17,3699.99000000,257.55000000,,,,,,
2017-09-18,4035.01000000,294.57000000,,,,,,
2017-09-19,3910.04000000,284.00000000,,,,,,
2017-09-20,3900.00000000,282.00000000,,,,,,
2017-09-21,3609.99000000,257.00000000,,,,,,
2017-09-22,3595.87000000,264.00000000,,,,,,
2017-09-23,3780.00000000,285.93000000,,,,,,
2017-09-24,3660.02000000,282.00000000,,,,,,
2017-09-25,3920.75000000,294.42000000,,,,,,
2017-09-26,3882.35000000,287.90000000,,,,,,
2017-09-27,4193.00000000,309.74000000,,,,,,
2017-09-28,4174.50000000,302.44000000,,,,,,
2017-09-29,4174.69000000,292.22000000,,,,,,
2017-09-30,4378.51000000,304.36000000,,,,,,
2017-10-01,4378.48000000,303.95000000,,,,,,
2017-10-02,4380.00000000,296.50000000,,,,,,
2017-10-03,4310.00000000,292.48000000,,,,,,
2017-10-04,4208.59000000,291.99000000,,,,,,
2017-10-05,4292.43000000,294.81000000,,,,,,
2017-10-06,4369.00000000,310.80000000,,,,,,
2017-10-07,4423.00000000,311.01000000,,,,,,
2017-10-08,4640.00000000,311.07000000,,,,,,
2017-10-09,4786.95000000,297.19000000,,,,,,
2017-10-10,4783.06000000,298.64000000,,,,,,
2017-10-11,4821.43000000,304.01000000,,,,,,
2017-10-12,5430.00000000,303.99000000,,,,,,
2017-10-13,5649.98000000,337.96000000,,,,,,
2017-10-14,5869.99000000,342.00000000,,,,,,
2017-10-15,5709.99000000,337.96000000,,,,,,
2017-10-16,5760.02000000,335.19000000,,,,,,
2017-10-17,5595.00000000,315.19000000,,,,,,
2017-10-18,5512.06000000,309.70000000,,,,,,
2017-10-19,5683.90000000,308.66000000,,,,,,
2017-10-20,6010.01000000,304.51000000,,,,,,
2017-10-21,6024.97000000,298.94000000,,,,,,
2017-10-22,5950.02000000,293.79000000,,,,,,
2017-10-23,5915.93000000,281.09000000,,,,,,
2017-10-24,5477.03000000,297.38000000,,,,,,
2017-10-25,5689.99000000,294.49000000,,,,,,
2017-10-26,5861.77000000,294.71000000,,,,,,
2017-10-27,5768.83000000,296.33000000,,,,,,
2017-10-28,5719.64000000,291.87000000,,,,,,
2017-10-29,6169.98000000,305.00000000,,,,,,
2017-10-30,6120.50000000,307.25000000,,,,,,
2017-10-31,6463.00000000,304.90000000,,,,,,
2017-11-01,6753.98000000,287.01000000,,,,,,
2017-11-02,7019.98000000,283.12000000,,,,,,
2017-11-03,7115.04000000,304.08000000,,,,,,
2017-11-04,7357.09000000,298.04000000,,,,,,
2017-11-05,7345.01000000,295.53000000,,,,,,
2017-11-06,6960.12000000,297.97000000,1.57100000,,,,,
2017-11-07,7064.04000000,291.78000000,1.80000000,,,,,
2017-11-08,7303.00000000,303.02000000,1.98890000,,,,,
2017-11-09,7079.99000000,317.87000000,1.99000000,,,,,
2017-11-10,6506.98000000,293.50000000,1.71330000,,,,,
2017-11-11,6245.05000000,310.02000000,1.65500000,,,,,
2017-11-12,5811.03000000,305.24000000,1.49000000,,,,,
2017-11-13,6465.99000000,312.99000000,1.68000000,,,,,
2017-11-14,6574.99000000,335.61000000,1.59110000,,,,,
2017-11-15,7240.06000000,331.33000000,1.55320000,,,,,
2017-11-16,7864.50000000,331.49000000,1.55990000,,,,,
2017-11-17,7699.19000000,331.23000000,1.50410000,,,,,
2017-11-18,7761.94000000,346.66000000,1.66990000,,,,,
2017-11-19,8038.00000000,354.15000000,1.60000000,,,,,
2017-11-20,8212.00000000,367.42000000,1.64000000,,,,,
2017-11-21,8119.51000000,362.12000000,1.58740000,,,,,
2017-11-22,8205.92000000,380.65000000,1.61580000,,,,,
2017-11-23,8019.99000000,405.00000000,1.57000000,,,,,
2017-11-24,8138.00000000,469.00000000,1.72920000,,,,,
2017-11-25,8700.01000000,461.82000000,1.87000000,,,,,
2017-11-26,9128.02000000,462.84000000,1.83880000,,,,,
2017-11-27,9650.00000000,472.31000000,1.95320000,,,,,
2017-11-28,9896.80000000,466.17000000,1.92490000,,,,,
2017-11-29,9687.88000000,421.70000000,1.75650000,,,,,
2017-11-30,9838.96000000,427.43000000,1.95000000,,,,,
2017-12-01,10782.99000000,457.51000000,2.05270000,,,,,
2017-12-02,10890.01000000,457.63000000,2.07970000,,,,,
2017-12-03,11165.41000000,460.30000000,2.26170000,,,,,
2017-12-04,11579.00000000,466.67000000,2.55000000,,,,,
2017-12-05,11699.99000000,452.26000000,2.61200000,,,,,
2017-12-06,13550.05000000,411.01000000,2.51340000,,,,,
2017-12-07,16599.00000000,406.33000000,2.66250000,,,,,
2017-12-08,15880.00000000,442.56000000,2.79000000,,,,,
2017-12-09,14656.07000000,460.00000000,2.65000000,,,,,
2017-12-10,14899.98000000,427.35000000,2.46190000,,,,,
2017-12-11,16587.97000000,508.70000000,2.68700000,,,,,
2017-12-12,16349.99000000,620.00000000,2.55470000,,,,,
2017-12-13,16033.29000000,683.99000000,2.71900000,,,,,290.01000000
2017-12-14,16334.98000000,679.76000000,3.15190000,,,,,272.40000000
2017-12-15,17539.83000000,674.95000000,4.12000000,,,,,294.00000000
2017-12-16,19102.66000000,682.81000000,4.63780000,,,,,293.97000000
2017-12-17,18860.02000000,707.64000000,5.99900000,,,,,311.40000000
2017-12-18,18856.25000000,784.00000000,6.00000000,,,,,352.00000000
2017-12-19,17295.20000000,798.00000000,5.69990000,,,,,338.48000000
2017-12-20,16488.98000000,790.21000000,5.15020000,,,,,302.70000000
2017-12-21,15492.64000000,782.41000000,5.15960000,,,,,302.00000000
2017-12-22,13326.61000000,635.97000000,4.29120000,,,,,250.99000000
2017-12-23,13300.00000000,640.34000000,4.40000000,,,,,253.44000000
2017-12-24,13500.00000000,658.00000000,5.18100000,,,,,262.90000000
2017-12-25,13699.34000000,714.95000000,6.46310000,,,,,261.20000000
2017-12-26,15689.01000000,750.00000000,9.25400000,,,,,277.98000000
2017-12-27,15459.99000000,739.89000000,10.07310000,,,,,262.59000000
2017-12-28,14182.11000000,707.89000000,9.25000000,,,,,244.68000000
2017-12-29,14378.90000000,733.99000000,8.70940000,,,,,238.27000000
2017-12-30,12440.01000000,681.06000000,7.59470000,,,,,206.03000000
2017-12-31,13716.36000000,733.98000000,8.53000000,,,,,223.69000000
2018-01-01,13380.00000000,754.99000000,8.45000000,,,,,222.61000000
2018-01-02,14675.11000000,855.28000000,8.71500000,,,,,247.33000000
2018-01-03,14919.51000000,934.03000000,9.30400000,,,,,238.77000000
2018-01-04,15059.54000000,940.00000000,9.14300000,,,,,233.00000000
2018-01-05,16960.39000000,959.30000000,14.89080000,,,,,240.54000000
2018-01-06,17069.79000000,1004.11000000,22.60000000,,,,,275.28000000
2018-01-07,16150.03000000,1123.09000000,18.59400000,,,,,269.01000000
2018-01-08,14902.54000000,1133.18000000,17.99710000,,,,,252.65000000
2018-01-09,14400.00000000,1291.00000000,17.39900000,,,,,244.48000000
2018-01-10,14907.09000000,1247.00000000,17.50000000,,,,,247.63000000
2018-01-11,13238.78000000,1138.93000000,21.20240000,,,,,223.77000000
2018-01-12,13740.01000000,1253.87000000,22.19990000,,,,,233.11000000
2018-01-13,14210.00000000,1388.02000000,22.02460000,,,,,257.98000000
2018-01-14,13474.99000000,1347.00000000,20.45410000,,,,,234.12000000
2018-01-15,13539.93000000,1271.00000000,19.33960000,,,,,229.50000000
2018-01-16,10900.00000000,1000.00000000,13.19960000,,,,,179.28000000
2018-01-17,10988.79000000,1000.00000000,14.19980000,,,,,182.44000000
2018-01-18,10961.97000000,994.00000000,14.13970000,,,,,186.14000000
2018-01-19,11474.98000000,1032.50000000,14.94470000,,,,,191.42000000
2018-01-20,12799.94000000,1152.75000000,16.17120000,,,,,210.40000000
2018-01-21,11530.00000000,1049.00000000,14.13340000,,,,,190.16000000
2018-01-22,10760.05000000,993.00000000,12.91000000,,,,,178.00000000
2018-01-23,10799.18000000,980.00000000,13.10220000,,,,,176.98000000
2018-01-24,11349.99000000,1061.00000000,13.80000000,,,,,180.89000000
2018-01-25,11175.27000000,1056.52000000,13.19050000,,,,,179.59000000
2018-01-26,11089.00000000,1051.03000000,13.13440000,,,,,177.09000000
2018-01-27,11491.00000000,1118.99000000,13.39940000,,,,,182.10000000
2018-01-28,11879.95000000,1251.96000000,13.77390000,,,,,196.74000000
2018-01-29,11251.00000000,1177.01000000,12.81500000,,,,,181.50000000
2018-01-30,10237.51000000,1085.50000000,11.47490000,,,,,168.21000000
2018-01-31,10285.10000000,1124.81000000,11.31310000,,,,,165.19000000
2018-02-01,9224.52000000,1041.94000000,9.51380000,,,,,143.69000000
2018-02-02,8873.03000000,922.30000000,9.74840000,,,,,131.68000000
2018-02-03,9199.96000000,971.00000000,9.72520000,,,,,160.30000000
2018-02-04,8184.81000000,823.56000000,8.35110000,,,,,147.09000000
2018-02-05,6939.99000000,697.92000000,6.73150000,,,,,125.17000000
2018-02-06,7652.14000000,779.25000000,8.26300000,,,,,141.00000000
2018-02-07,7599.00000000,754.00000000,8.06470000,,,,,137.21000000
2018-02-08,7784.02000000,781.66000000,8.27910000,,,,,142.37000000
2018-02-09,8683.92000000,877.00000000,9.86000000,,,,,163.73000000
2018-02-10,8533.98000000,851.15000000,9.24480000,,,,,154.65000000
2018-02-11,8063.88000000,808.99000000,8.67400000,,,,,148.28000000
2018-02-12,8903.00000000,866.66000000,9.33890000,,,,,161.49000000
2018-02-13,8539.90000000,841.57000000,9.01600000,,,,,159.63000000
2018-02-14,9449.99000000,919.09000000,10.40960000,,,,,212.25000000
2018-02-15,10000.09000000,924.55000000,10.86610000,,,,,220.64000000
2018-02-16,10159.98000000,938.67000000,11.25000000,,,,,228.08000000
2018-02-17,11039.55000000,969.99000000,11.66000000,,,,,228.00000000
2018-02-18,10383.43000000,911.00000000,10.66310000,,,,,213.66000000
2018-02-19,11153.00000000,938.11000000,11.06010000,,,,,221.44000000
2018-02-20,11200.99000000,882.99000000,9.88880000,,,,,228.51000000
2018-02-21,10437.60000000,835.89000000,9.37990000,,,,,209.60000000
2018-02-22,9811.04000000,801.49000000,8.86000000,,,,,192.61000000
2018-02-23,10131.04000000,851.60000000,9.69300000,,,,,206.40000000
2018-02-24,9694.51000000,833.94000000,9.08730000,,,,,206.50000000
2018-02-25,9590.00000000,841.19000000,9.35000000,,,,,217.78000000
2018-02-26,10324.00000000,867.98000000,9.91990000,,,,,218.50000000
2018-02-27,10569.04000000,870.11000000,10.56000000,,,,,214.60000000
2018-02-28,10326.76000000,853.50000000,10.45360000,,,,,201.86000000
2018-03-01,10920.00000000,870.63000000,10.47680000,,,,,209.17000000
2018-03-02,11039.00000000,856.28000000,10.23480000,,,,,212.80000000
2018-03-03,11464.48000000,856.02000000,10.23990000,,,,,210.04000000
2018-03-04,11515.00000000,866.66000000,10.41390000,,,,,213.19000000
2018-03-05,11454.00000000,849.84000000,10.08470000,,,,,210.14000000
2018-03-06,10716.48000000,813.11000000,9.38990000,,,,,196.24000000
2018-03-07,9910.00000000,749.90000000,9.04050000,,,,,185.25000000
2018-03-08,9271.64000000,695.46000000,8.27030000,,,,,175.24000000
2018-03-09,9227.00000000,723.71000000,8.28070000,,,,,185.79000000
2018-03-10,8770.22000000,680.58000000,7.65000000,,,,,176.74000000
2018-03-11,9533.57000000,720.85000000,8.26800000,,,,,188.16000000
2018-03-12,9131.34000000,697.11000000,8.03400000,,,,,177.80000000
2018-03-13,9150.00000000,689.94000000,10.21880000,,,,,175.01000000
2018-03-14,8170.00000000,610.10000000,8.92430000,,,,,160.15000000
2018-03-15,8240.98000000,608.83000000,9.10470000,,,,,164.00000000
2018-03-16,8260.00000000,599.05000000,9.06450000,,,,,164.10000000
2018-03-17,7824.80000000,546.95000000,8.92310000,,,,,151.75000000
2018-03-18,8189.99000000,537.00000000,8.96480000,,,,,153.50000000
2018-03-19,8600.00000000,556.88000000,9.03500000,,,,,161.20000000
2018-03-20,8909.98000000,557.00000000,9.16180000,,,,,168.24000000
2018-03-21,8885.00000000,559.17000000,9.97770000,,,,,168.54000000
2018-03-22,8722.90000000,539.92000000,10.08060000,,,,,163.65000000
2018-03-23,8898.03000000,543.03000000,11.73970000,,,,,168.66000000
2018-03-24,8546.86000000,520.22000000,13.23980000,,,,,158.92000000
2018-03-25,8470.15000000,523.74000000,12.95000000,,,,,160.01000000
2018-03-26,8134.23000000,485.00000000,12.05000000,,,,,147.83000000
2018-03-27,7795.51000000,448.50000000,11.54040000,,,,,135.00000000
2018-03-28,7949.30000000,446.67000000,11.68880000,,,,,131.22000000
2018-03-29,7090.14000000,384.00000000,10.18770000,,,,,114.70000000
2018-03-30,6840.23000000,392.43000000,10.39550000,,,,,118.35000000
2018-03-31,6923.91000000,393.92000000,11.05100000,,,,,116.05000000
2018-04-01,6813.01000000,378.58000000,11.07670000,,,,,114.74000000
2018-04-02,7056.00000000,385.05000000,12.59960000,,,,,119.05000000
2018-04-03,7405.21000000,415.01000000,13.30500000,,,,,134.04000000
2018-04-04,6796.10000000,378.16000000,12.21000000,,,,,118.07000000
2018-04-05,6770.76000000,381.22000000,12.48880000,,,,,118.26000000
2018-04-06,6601.39000000,368.89000000,12.25990000,,,,,112.79000000
2018-04-07,6895.80000000,384.51000000,12.50000000,,,,,115.80000000
2018-04-08,7018.00000000,400.40000000,12.13110000,,,,,117.55000000
2018-04-09,6782.72000000,399.44000000,11.88880000,,,,,114.79000000
2018-04-10,6843.90000000,416.07000000,12.09040000,,,,,114.25000000
2018-04-11,6953.79000000,429.52000000,12.33000000,,,,,118.40000000
2018-04-12,7923.00000000,495.67000000,13.00870000,,,,,129.67000000
2018-04-13,7877.41000000,495.11000000,13.52000000,,,,,125.10000000
2018-04-14,7999.01000000,502.68000000,13.28880000,,,,,126.40000000
2018-04-15,8355.00000000,533.88000000,13.09890000,,,,,132.45000000
2018-04-16,8064.92000000,511.46000000,12.23420000,,,,,128.96000000
2018-04-17,7885.02000000,502.56000000,11.77700000,,0.24260000,,,132.09000000
2018-04-18,8173.00000000,526.09000000,12.29990000,,0.26200000,,,140.36000000
2018-04-19,8278.00000000,568.14000000,12.36100000,,0.27004000,,,146.71000000
2018-04-20,8856.98000000,617.09000000,12.58580000,,0.30108000,,,155.71000000
2018-04-21,8915.31000000,604.87000000,13.33020000,,0.28668000,,,148.40000000
2018-04-22,8787.02000000,620.92000000,12.88880000,,0.28160000,,,146.38000000
2018-04-23,8934.01000000,645.09000000,13.64500000,,0.28788000,,,152.56000000
2018-04-24,9619.99000000,701.58000000,15.08950000,,0.30853000,,,164.78000000
2018-04-25,8869.99000000,618.00000000,13.39990000,,0.26870000,,,144.75000000
2018-04-26,9266.00000000,661.51000000,14.63000000,,0.29326000,,,153.19000000
2018-04-27,8915.35000000,643.46000000,14.23960000,,0.28445000,,,144.90000000
2018-04-28,9348.00000000,682.86000000,15.20110000,,0.35676000,,,152.10000000
2018-04-29,9419.00000000,690.85000000,15.04890000,,0.36254000,,,153.50000000
2018-04-30,9246.01000000,670.78000000,14.32910000,,0.34145000,,,148.37000000
2018-05-01,9071.48000000,672.00000000,14.17110000,,0.35504000,,,148.29000000
2018-05-02,9247.84000000,688.56000000,14.43900000,,0.37199000,,,151.58000000
2018-05-03,9750.00000000,779.00000000,14.69990000,,0.36716000,,,161.38000000
2018-05-04,9713.99000000,785.99000000,14.36220000,0.88990000,0.35800000,,,169.44000000
2018-05-05,9864.00000000,819.50000000,14.44680000,0.90280000,0.36502000,,,179.04000000
2018-05-06,9659.01000000,794.30000000,14.01200000,0.86483000,0.34654000,,,172.32000000
2018-05-07,9365.00000000,752.49000000,13.71000000,0.82490000,0.33046000,,,164.59000000
2018-05-08,9187.56000000,748.99000000,13.49810000,0.80667000,0.32213000,,,158.89000000
2018-05-09,9310.00000000,751.75000000,14.64170000,0.79481000,0.31884000,,,156.72000000
2018-05-10,9002.20000000,722.52000000,13.79570000,0.74558000,0.29121000,,,148.16000000
2018-05-11,8400.00000000,676.96000000,12.98840000,0.67610000,0.25573000,,,136.32000000
2018-05-12,8465.94000000,684.11000000,12.93190000,0.68522000,0.26550000,,,141.57000000
2018-05-13,8679.71000000,729.08000000,13.15150000,0.72999000,0.27718000,,,144.24000000
2018-05-14,8663.34000000,727.49000000,12.83880000,0.72694000,0.26655000,,,147.42000000
2018-05-15,8462.00000000,704.91000000,12.53890000,0.68900000,0.25394000,,,139.35000000
2018-05-16,8330.00000000,706.29000000,12.29010000,0.70585000,0.25237000,,,138.92000000
2018-05-17,8041.46000000,667.62000000,12.37770000,0.65849000,0.23919000,,,132.31000000
2018-05-18,8239.81000000,692.60000000,15.13630000,0.67766000,0.24324000,,,135.95000000
2018-05-19,8233.49000000,697.00000000,14.33000000,0.67339000,0.24116000,,,134.95000000
2018-05-20,8526.98000000,716.16000000,14.16660000,0.69940000,0.25556000,,,139.64000000
2018-05-21,8381.24000000,696.70000000,14.69960000,0.67612000,0.24563000,,,134.25000000
2018-05-22,7977.11000000,640.99000000,13.88800000,0.63782000,0.22000000,,,127.89000000
2018-05-23,7501.95000000,577.19000000,12.49980000,0.59198000,0.19780000,,,118.37000000
2018-05-24,7575.01000000,602.18000000,13.02880000,0.62814000,0.20730000,,,122.58000000
2018-05-25,7457.00000000,585.55000000,13.01290000,0.60459000,0.19788000,,,118.87000000
2018-05-26,7333.96000000,586.00000000,12.78880000,0.60852000,0.19504000,,,118.45000000
2018-05-27,7338.99000000,570.40000000,12.60460000,0.60416000,0.19186000,,,117.71000000
2018-05-28,7099.00000000,511.50000000,11.91790000,0.54689000,0.17249000,,,110.82000000
2018-05-29,7461.29000000,567.36000000,12.60730000,0.59998000,0.20164000,,,119.28000000
2018-05-30,7375.96000000,557.19000000,12.61990000,0.60149000,0.20779000,,,117.18000000
2018-05-31,7485.01000000,577.81000000,14.20000000,0.61140000,0.22330000,,,118.25000000
2018-06-01,7521.01000000,579.00000000,14.28880000,0.62151000,0.22038000,,,120.19000000
2018-06-02,7640.03000000,590.85000000,14.67320000,0.64269000,0.22648000,,,123.44000000
2018-06-03,7714.26000000,619.66000000,14.69950000,0.69010000,0.22659000,,,125.33000000
2018-06-04,7487.00000000,591.02000000,14.26360000,0.65507000,0.21243000,,,119.77000000
2018-06-05,7625.00000000,609.05000000,15.61560000,0.67464000,0.21839000,,,122.18000000
2018-06-06,7658.84000000,607.40000000,17.27500000,0.67410000,0.21452000,,,121.61000000
2018-06-07,7691.08000000,605.16000000,16.27910000,0.67756000,0.21019000,,,121.54000000
2018-06-08,7603.44000000,598.68000000,16.22920000,0.67210000,0.20430000,,,119.68000000
2018-06-09,7491.73000000,592.87000000,16.01880000,0.65740000,0.20110000,,,117.40000000
2018-06-10,6764.99000000,524.11000000,14.18000000,0.58201000,0.17346000,,,106.48000000
2018-06-11,6872.00000000,531.69000000,15.47000000,0.59989000,0.17897000,,,107.20000000
2018-06-12,6530.00000000,493.00000000,15.22630000,0.55560000,0.16297000,,,99.68000000
2018-06-13,6292.78000000,475.47000000,14.58880000,0.52862000,0.15791000,,,93.37000000
2018-06-14,6635.98000000,519.29000000,14.86700000,0.55769000,0.17062000,,,100.88000000
2018-06-15,6388.90000000,487.48000000,14.98950000,0.53258000,0.16097000,,,95.50000000
2018-06-16,6483.98000000,496.74000000,15.76020000,0.53275000,0.16191000,,,96.66000000
2018-06-17,6449.61000000,497.14000000,16.59870000,0.52617000,0.16044000,,,94.95000000
2018-06-18,6712.46000000,517.95000000,16.81110000,0.53870000,0.16370000,,,98.70000000
2018-06-19,6741.21000000,537.97000000,16.75560000,0.54834000,0.16700000,,,98.67000000
2018-06-20,6761.51000000,536.49000000,16.07730000,0.53916000,0.16182000,,,97.72000000
2018-06-21,6718.84000000,526.18000000,17.07270000,0.53457000,0.15779000,,,96.72000000
2018-06-22,6045.00000000,462.09000000,15.56000000,0.48216000,0.13843000,,,84.80000000
2018-06-23,6149.98000000,473.41000000,15.63980000,0.49005000,0.13710000,,,82.73000000
2018-06-24,6136.97000000,454.41000000,14.41740000,0.47331000,0.13093000,,,80.37000000
2018-06-25,6252.00000000,458.70000000,14.92000000,0.48125000,0.13521000,,,81.48000000
2018-06-26,6070.78000000,429.34000000,14.05250000,0.45300000,0.12519000,,,75.54000000
2018-06-27,6133.73000000,441.64000000,14.07370000,0.47010000,0.12752000,,,80.60000000
2018-06-28,5853.98000000,420.22000000,14.20600000,0.44575000,0.11825000,,,74.05000000
2018-06-29,6197.92000000,434.77000000,14.53990000,0.45321000,0.12534000,,,78.94000000
2018-06-30,6390.07000000,454.09000000,14.68510000,0.46796000,0.13784000,,,81.33000000
2018-07-01,6356.81000000,452.10000000,14.37000000,0.46222000,0.14211000,,,79.95000000
2018-07-02,6615.29000000,476.25000000,14.59680000,0.48990000,0.15448000,,,85.36000000
2018-07-03,6513.86000000,461.82000000,14.16390000,0.48440000,0.14966000,,,85.09000000
2018-07-04,6586.98000000,467.38000000,14.02120000,0.49097000,0.15112000,,,85.28000000
2018-07-05,6529.20000000,467.87000000,13.76000000,0.47690000,0.14736000,,,83.33000000
2018-07-06,6609.78000000,470.47000000,13.43660000,0.47698000,0.14501000,,,83.10000000
2018-07-07,6756.98000000,485.57000000,14.16000000,0.48494000,0.14783000,,,84.79000000
2018-07-08,6712.10000000,486.77000000,14.01000000,0.47915000,0.14481000,,,82.22000000
2018-07-09,6662.12000000,471.71000000,13.53480000,0.47300000,0.13935000,,,80.46000000
2018-07-10,6296.91000000,432.48000000,12.77000000,0.44337000,0.12814000,,,75.81000000
2018-07-11,6378.07000000,444.99000000,12.69700000,0.44872000,0.13144000,,,78.18000000
2018-07-12,6250.57000000,431.14000000,12.13180000,0.43675000,0.12750000,,,76.79000000
2018-07-13,6214.57000000,432.46000000,12.18030000,0.43754000,0.13768000,,,76.53000000
2018-07-14,6251.99000000,433.19000000,12.05950000,0.43864000,0.13650000,,,76.18000000
2018-07-15,6353.01000000,449.78000000,12.32100000,0.44681000,0.14227000,,,78.54000000
2018-07-16,6723.35000000,478.49000000,13.34710000,0.48173000,0.15655000,,,83.49000000
2018-07-17,7317.44000000,498.76000000,13.73980000,0.50728000,0.17136000,,,89.06000000
2018-07-18,7381.90000000,479.41000000,12.85740000,0.48868000,0.18053000,,,86.21000000
2018-07-19,7466.21000000,468.57000000,12.95500000,0.47687000,0.18191000,,,86.00000000
2018-07-20,7337.53000000,449.04000000,12.07980000,0.44439000,0.16129000,,,81.87000000
2018-07-21,7398.78000000,460.23000000,12.19590000,0.45506000,0.16327000,,,83.44000000
2018-07-22,7394.79000000,457.47000000,12.18850000,0.44859000,0.16916000,,,82.21000000
2018-07-23,7721.01000000,450.05000000,12.03480000,0.44499000,0.16423000,,,81.38000000
2018-07-24,8397.24000000,479.28000000,12.14690000,0.45885000,0.17349000,,,89.12000000
2018-07-25,8175.64000000,472.10000000,13.00480000,0.45980000,0.17275000,,,86.38000000
2018-07-26,7920.00000000,462.64000000,13.32830000,0.44968000,0.16400000,,,83.37000000
2018-07-27,8188.57000000,470.09000000,13.99190000,0.45550000,0.16590000,,,84.39000000
2018-07-28,8225.04000000,469.29000000,14.66900000,0.45641000,0.16410000,,,84.07000000
2018-07-29,8211.00000000,466.40000000,13.95690000,0.45315000,0.16268000,,,83.85000000
2018-07-30,8173.92000000,456.23000000,13.16660000,0.44534000,0.15327000,,,82.18000000
2018-07-31,7730.93000000,432.22000000,13.83690000,0.43530000,0.14175000,,,78.69000000
2018-08-01,7604.58000000,420.41000000,13.66660000,0.44642000,0.13984000,,,77.53000000
2018-08-02,7525.71000000,410.62000000,14.15000000,0.42975000,0.13039000,,,76.11000000
2018-08-03,7418.78000000,417.52000000,14.12510000,0.44033000,0.12947000,,,77.70000000
2018-08-04,7009.84000000,407.21000000,13.86630000,0.42985000,0.12639000,,,73.13000000
2018-08-05,7024.19000000,408.79000000,13.64000000,0.43450000,0.13024000,,,74.61000000
2018-08-06,6934.82000000,405.28000000,13.69980000,0.41290000,0.12937000,,,73.62000000
2018-08-07,6720.06000000,378.21000000,13.14880000,0.37863000,0.12365000,,,67.35000000
2018-08-08,6285.00000000,355.48000000,12.14890000,0.33171000,0.11292000,,,62.13000000
2018-08-09,6529.79000000,363.30000000,12.76540000,0.34410000,0.12213000,,,62.89000000
2018-08-10,6144.01000000,331.81000000,12.14720000,0.31897000,0.11485000,,,59.16000000
2018-08-11,6232.35000000,317.69000000,11.69720000,0.29784000,0.11022000,,,57.60000000
2018-08-12,6308.33000000,317.89000000,11.79990000,0.29547000,0.11153000,,,59.32000000
2018-08-13,6246.35000000,283.81000000,10.25760000,0.27430000,0.10104000,,,56.44000000
2018-08-14,6188.08000000,278.41000000,9.39990000,0.27250000,0.09350000,,,54.24000000
2018-08-15,6267.16000000,281.12000000,9.50490000,0.28039000,0.09361000,,,54.32000000
2018-08-16,6311.75000000,287.17000000,9.78880000,0.29142000,0.09460000,,,55.29000000
2018-08-17,6584.49000000,317.51000000,10.88000000,0.36720000,0.11000000,,,61.75000000
2018-08-18,6387.96000000,294.11000000,9.88070000,0.32829000,0.09831000,,,57.04000000
2018-08-19,6477.53000000,299.42000000,10.13880000,0.34201000,0.10143000,,,57.67000000
2018-08-20,6254.84000000,270.51000000,9.63770000,0.31499000,0.09174000,,,53.39000000
2018-08-21,6480.00000000,281.21000000,9.73990000,0.33339000,0.09469000,,,56.42000000
2018-08-22,6360.89000000,270.80000000,9.58880000,0.31850000,0.08955000,,,55.14000000
2018-08-23,6525.01000000,275.99000000,9.75870000,0.32630000,0.09232000,,,57.29000000
2018-08-24,6681.64000000,281.19000000,10.20380000,0.32646000,0.09381000,,,57.82000000
2018-08-25,6733.64000000,277.55000000,10.10580000,0.32702000,0.09413000,,,57.89000000
2018-08-26,6700.00000000,274.29000000,10.21580000,0.32276000,0.09306000,,,56.99000000
2018-08-27,6908.64000000,287.71000000,11.18880000,0.33901000,0.10051000,,,60.61000000
2018-08-28,7076.11000000,295.44000000,11.51880000,0.35128000,0.10555000,,,63.13000000
2018-08-29,7031.22000000,288.40000000,11.18880000,0.34494000,0.10535000,,,61.41000000
