date_hour,Open,High,Low,Close,Close_Rt
2017-11-07,1.57100000,1.80000000,1.53890000,1.80000000,13.607430562863504
2017-11-08,1.79010000,1.99000000,1.74790000,1.98890000,9.97950571849446
2017-11-09,1.97810000,2.19970000,1.90000000,1.99000000,0.05529166493372723
2017-11-10,1.99000000,2.02000000,1.60190000,1.71330000,-14.971330337961117
2017-11-11,1.79000000,1.92500000,1.58000000,1.65500000,-3.462032652776365
2017-11-12,1.65670000,1.70000000,1.34000000,1.49000000,-10.502488887165851
2017-11-13,1.50000000,1.73810000,1.50000000,1.68000000,12.001767345779973
2017-11-14,1.68010000,1.73810000,1.53210000,1.59110000,-5.436819248349373
2017-11-15,1.57210000,1.67940000,1.49000000,1.55320000,-2.4108282056298598
2017-11-16,1.55330000,1.66990000,1.51100000,1.55990000,0.43043977673107947
2017-11-17,1.55990000,1.57650000,1.49000000,1.50410000,-3.6427003963655364
2017-11-18,1.50410000,1.66990000,1.49200000,1.66990000,10.45690317172191
2017-11-19,1.65240000,1.69480000,1.57500000,1.60000000,-4.276011515051401
2017-11-20,1.60000000,1.65220000,1.56050000,1.64000000,2.4692612590371414
2017-11-21,1.62570000,1.64190000,1.54000000,1.58740000,-3.259878416146896
2017-11-22,1.57280000,1.62110000,1.55560000,1.61580000,1.7732732388833043
2017-11-23,1.60000000,1.61800000,1.53880000,1.57000000,-2.8754570703254374
2017-11-24,1.56440000,1.81870000,1.54000000,1.72920000,9.658325445112292
2017-11-25,1.71200000,1.95880000,1.68000000,1.87000000,7.827955705515565
2017-11-26,1.85000000,1.91000000,1.76000000,1.83880000,-1.6825245916559417
2017-11-27,1.83880000,1.95320000,1.74000000,1.95320000,6.035586825543235
2017-11-28,1.94500000,1.95320000,1.80100000,1.92490000,-1.459503486691547
2017-11-29,1.92480000,2.04860000,1.55000000,1.75650000,-9.155082561470806
2017-11-30,1.76410000,2.03800000,1.71000000,1.95000000,10.45061798519108
2017-12-01,1.95000000,2.13850000,1.88010000,2.05270000,5.132662716534084
2017-12-02,2.05260000,2.11990000,1.97500000,2.07970000,1.3067652800741947
2017-12-03,2.07970000,2.40000000,2.04380000,2.26170000,8.38930903618905
2017-12-04,2.26170000,2.58980000,2.26170000,2.55000000,11.997661626670599
2017-12-05,2.53050000,2.75000000,2.50000000,2.61200000,2.4022852243849937
2017-12-06,2.60000000,2.80000000,2.32720000,2.51340000,-3.847979321527759
2017-12-07,2.53930000,2.84000000,2.40010000,2.66250000,5.762911283663643
2017-12-08,2.64890000,2.80000000,2.20600000,2.79000000,4.67760647977307
2017-12-09,2.78900000,2.81000000,2.17770000,2.65000000,-5.148195583514345
2017-12-10,2.65000000,2.66480000,2.13150000,2.46190000,-7.362623044501775
2017-12-11,2.46160000,2.78000000,2.45050000,2.68700000,8.749192008024108
2017-12-12,2.68700000,2.73970000,2.45450000,2.55470000,-5.049052970132751
2017-12-13,2.55470000,2.74000000,2.26500000,2.71900000,6.232936571830697
2017-12-14,2.71940000,3.15210000,2.69810000,3.15190000,14.774127995369751
2017-12-15,3.15180000,4.39900000,2.99000000,4.12000000,26.78477177574039
2017-12-16,4.16000000,4.72010000,3.81720000,4.63780000,11.838695250676315
2017-12-17,4.63000000,6.70000000,4.59600000,5.99900000,25.73526728027578
2017-12-18,5.99900000,6.10000000,4.75000000,6.00000000,0.01666805570989127
2017-12-19,5.98000000,6.46300000,5.27250000,5.69990000,-5.131083840109489
2017-12-20,5.69000000,5.70000000,4.68000000,5.15020000,-10.141308195391629
2017-12-21,5.18190000,5.68990000,4.42000000,5.15960000,0.18235082358001506
