date_hour,Open,High,Low,Close,Close_Rt
2018-05-05,0.88980000,0.93500000,0.88800000,0.90280000,1.4391948080564116
2018-05-06,0.90280000,0.91800000,0.83774000,0.86483000,-4.2968089118312145
2018-05-07,0.86482000,0.86886000,0.80000000,0.82490000,-4.727078895838255
2018-05-08,0.82490000,0.84802000,0.79200000,0.80667000,-2.234750416119622
2018-05-09,0.80667000,0.81894000,0.75690000,0.79481000,-1.4811570325397603
2018-05-10,0.79481000,0.80572000,0.74085000,0.74558000,-6.394065340281625
2018-05-11,0.74920000,0.75602000,0.64758000,0.67610000,-9.782144488064356
2018-05-12,0.67376000,0.71000000,0.62519000,0.68522000,1.3398960485440239
2018-05-13,0.68192000,0.75010000,0.66456000,0.72999000,6.329088083640019
2018-05-14,0.72999000,0.74990000,0.68585000,0.72694000,-0.41868922399255004
2018-05-15,0.72695000,0.74892000,0.68010000,0.68900000,-5.360267216488881
2018-05-16,0.68900000,0.71200000,0.65756000,0.70585000,2.4161479316550176
2018-05-17,0.70942000,0.71200000,0.64820000,0.65849000,-6.945341529103521
2018-05-18,0.65849000,0.68255000,0.64600000,0.67766000,2.8696352194365455
2018-05-19,0.67698000,0.69139000,0.66110000,0.67339000,-0.6321030631677201
2018-05-20,0.67483000,0.70659000,0.66800000,0.69940000,3.7898168027413845
2018-05-21,0.69940000,0.70500000,0.66666000,0.67612000,-3.3852249547298436
2018-05-22,0.67612000,0.67817000,0.63500000,0.63782000,-5.831446320525366
2018-05-23,0.63782000,0.64488000,0.57310000,0.59198000,-7.4583261347186545
2018-05-24,0.59053000,0.64000000,0.57617000,0.62814000,5.929022102978171
2018-05-25,0.62966000,0.63391000,0.59336000,0.60459000,-3.82125292118112
2018-05-26,0.60596000,0.62618000,0.59771000,0.60852000,0.6479237247420438
2018-05-27,0.60907000,0.64800000,0.59705000,0.60416000,-0.7190716077846693
2018-05-28,0.60417000,0.60910000,0.54340000,0.54689000,-9.959137820993021
2018-05-29,0.54689000,0.60921000,0.54303000,0.59998000,9.26486360200941
2018-05-30,0.59970000,0.62600000,0.58101000,0.60149000,0.2513588845382895
2018-05-31,0.60051000,0.62255000,0.58829000,0.61140000,1.6341499284106176
2018-06-01,0.61140000,0.62428000,0.60240000,0.62151000,1.6400591469172987
2018-06-02,0.62236000,0.65204000,0.61513000,0.64269000,3.3510491971330887
2018-06-03,0.64285000,0.69101000,0.63862000,0.69010000,7.117402172931817
2018-06-04,0.69010000,0.70700000,0.63510000,0.65507000,-5.2094414472512725
2018-06-05,0.65508000,0.68600000,0.63280000,0.67464000,2.9437115112342713
2018-06-06,0.67507000,0.68330000,0.65300000,0.67410000,-0.08007474069929792
2018-06-07,0.67380000,0.69000000,0.67089000,0.67756000,0.5119641858787866
2018-06-08,0.67770000,0.68000000,0.65832000,0.67210000,-0.8090970742260972
