date_hour,Open,High,Low,Close,Close_Rt
2017-08-18,4285.08000000,4371.52000000,3938.77000000,4108.37000000,-4.211286548365428
2017-08-19,4108.37000000,4184.69000000,3850.00000000,4139.98000000,0.7664600737572485
2017-08-20,4120.98000000,4211.08000000,4032.62000000,4086.29000000,-1.3053488973030332
2017-08-21,4069.13000000,4119.62000000,3911.79000000,4016.00000000,-1.7351085545221177
2017-08-22,4016.00000000,4104.82000000,3400.00000000,4040.00000000,0.5958309583630625
2017-08-23,4040.00000000,4265.80000000,4013.89000000,4114.01000000,1.8153529979108365
2017-08-24,4147.00000000,4371.68000000,4085.01000000,4316.01000000,4.793314240118538
2017-08-25,4316.01000000,4453.91000000,4247.48000000,4280.68000000,-0.8219488874826928
2017-08-26,4280.71000000,4367.00000000,4212.41000000,4337.44000000,1.3172436845751336
2017-08-27,4332.51000000,4400.00000000,4285.54000000,4310.01000000,-0.6344088025697059
2017-08-28,4310.01000000,4399.82000000,4124.54000000,4386.69000000,1.7634732065271153
2017-08-29,4353.65000000,4625.85000000,4313.55000000,4587.48000000,4.475589733430969
2017-08-30,4564.52000000,4647.51000000,4416.01000000,4555.14000000,-0.7074588003020004
2017-08-31,4555.14000000,4745.42000000,4555.14000000,4724.89000000,3.6588014556291784
2017-09-01,4689.89000000,4885.55000000,4654.88000000,4834.91000000,2.301823420963648
2017-09-02,4796.16000000,4939.19000000,4286.87000000,4472.14000000,-7.799547319489141
2017-09-03,4508.50000000,4714.76000000,4298.33000000,4509.08000000,0.8226100308568417
2017-09-04,4505.00000000,4527.49000000,3972.51000000,4100.11000000,-9.50793389560895
2017-09-05,4106.97000000,4484.99000000,3603.00000000,4366.47000000,6.294109973815225
2017-09-06,4366.49000000,4662.87000000,4335.26000000,4619.77000000,5.639001794781342
2017-09-07,4619.77000000,4788.59000000,4438.19000000,4691.61000000,1.5430886827327768
2017-09-08,4691.66000000,4735.39000000,4028.93000000,4282.80000000,-9.116880582997181
2017-09-09,4282.80000000,4426.62000000,4150.06000000,4258.81000000,-0.5617222767149364
2017-09-10,4258.81000000,4283.00000000,3801.00000000,4130.37000000,-3.062278719696231
2017-09-11,4153.62000000,4334.43000000,4098.91000000,4208.47000000,1.8732169875663014
2017-09-12,4208.60000000,4394.59000000,4040.80000000,4163.72000000,-1.0690255757263747
2017-09-13,4159.72000000,4165.38000000,3760.00000000,3944.69000000,-5.403853472765801
2017-09-14,3944.00000000,3993.00000000,3165.13000000,3189.02000000,-21.265671116187075
2017-09-15,3188.01000000,3856.00000000,2817.00000000,3700.00000000,14.861916008344211
2017-09-16,3674.01000000,3950.00000000,3470.66000000,3714.95000000,0.4032399478769413
2017-09-17,3685.23000000,3748.21000000,3499.02000000,3699.99000000,-0.40351021851244145
2017-09-18,3690.00000000,4123.20000000,3690.00000000,4035.01000000,8.667866308976352
2017-09-19,4060.00000000,4089.97000000,3830.91000000,3910.04000000,-3.1461175909612495
2017-09-20,3910.04000000,4046.08000000,3820.00000000,3900.00000000,-0.25710509883738986
2017-09-21,3889.99000000,3910.00000000,3567.00000000,3609.99000000,-7.7271550877750395
2017-09-22,3592.84000000,3750.00000000,3505.55000000,3595.87000000,-0.391903758114883
2017-09-23,3595.88000000,3817.19000000,3542.91000000,3780.00000000,4.993804495479486
2017-09-24,3779.54000000,3789.99000000,3622.76000000,3660.02000000,-3.2255397752277335
2017-09-25,3660.02000000,3979.87000000,3653.69000000,3920.75000000,6.8814350153177966
2017-09-26,3928.00000000,3976.99000000,3850.05000000,3882.35000000,-0.9842321638232036
2017-09-27,3882.36000000,4249.94000000,3872.81000000,4193.00000000,7.69758277944606
2017-09-28,4192.11000000,4300.00000000,4101.00000000,4174.50000000,-0.44218775367074914
2017-09-29,4178.98000000,4263.86000000,3952.01000000,4174.69000000,0.004551339711578413
2017-09-30,4175.00000000,4380.00000000,4138.10000000,4378.51000000,4.766837981567608
2017-10-01,4378.49000000,4406.52000000,4240.04000000,4378.48000000,-0.0006851669352290323
2017-10-02,4400.00000000,4561.63000000,4360.00000000,4380.00000000,0.03470921929969647
2017-10-03,4380.00000000,4467.33000000,4180.80000000,4310.00000000,-1.611082027269837
2017-10-04,4314.90000000,4373.00000000,4142.00000000,4208.59000000,-2.3810229383153163
2017-10-05,4208.59000000,4355.00000000,4110.00000000,4292.43000000,1.972533141091709
2017-10-06,4318.99000000,4417.00000000,4292.00000000,4369.00000000,1.7681143825878376
2017-10-07,4369.00000000,4479.50000000,4312.56000000,4423.00000000,1.2284048916890837
2017-10-08,4425.00000000,4658.00000000,4425.00000000,4640.00000000,4.7896167351974235
2017-10-09,4640.00000000,4889.98000000,4550.00000000,4786.95000000,3.1179099162572426
2017-10-10,4786.95000000,4960.00000000,4680.59000000,4783.06000000,-0.081295635307388
2017-10-11,4783.06000000,4881.61000000,4710.00000000,4821.43000000,0.7990055511815493
2017-10-12,4821.43000000,5439.99000000,4810.16000000,5430.00000000,11.88685693863661
2017-10-13,5439.99000000,5846.17000000,5379.84000000,5649.98000000,3.971287138323145
2017-10-14,5650.00000000,5900.00000000,5580.01000000,5869.99000000,3.820092493196572
2017-10-15,5855.03000000,5922.30000000,5400.01000000,5709.99000000,-2.7635657908141065
2017-10-16,5710.00000000,5788.91000000,5585.19000000,5760.02000000,0.8723674571093828
2017-10-17,5760.00000000,5774.98000000,5508.63000000,5595.00000000,-2.9067605160105505
2017-10-18,5595.00000000,5596.00000000,5037.95000000,5512.06000000,-1.4934922770701953
2017-10-19,5513.00000000,5710.00000000,5490.26000000,5683.90000000,3.0699197842710375
2017-10-20,5683.31000000,6110.00000000,5600.00000000,6010.01000000,5.578879560334583
2017-10-21,6013.72000000,6171.00000000,5850.03000000,6024.97000000,0.2486087671967378
2017-10-22,6003.27000000,6060.00000000,5720.03000000,5950.02000000,-1.2517919214783184
2017-10-23,5975.00000000,6080.00000000,5621.03000000,5915.93000000,-0.5745868437010564
2017-10-24,5909.47000000,5925.00000000,5450.00000000,5477.03000000,-7.708572922167396
2017-10-25,5506.92000000,5704.96000000,5286.98000000,5689.99000000,3.814550742970845
2017-10-26,5670.10000000,5939.99000000,5650.00000000,5861.77000000,2.9743115095792696
2017-10-27,5861.77000000,5980.00000000,5649.24000000,5768.83000000,-1.5982318768057224
2017-10-28,5768.79000000,5850.02000000,5630.03000000,5719.64000000,-0.8563420647036919
2017-10-29,5709.98000000,6189.88000000,5648.01000000,6169.98000000,7.5789730072807275
2017-10-30,6133.01000000,6248.68000000,6030.00000000,6120.50000000,-0.805180388752671
2017-10-31,6120.52000000,6498.01000000,6100.00000000,6463.00000000,5.444981374732836
2017-11-01,6463.00000000,6774.67000000,6338.02000000,6753.98000000,4.40383544700602
2017-11-02,6753.98000000,7300.00000000,6685.10000000,7019.98000000,3.862840827999376
2017-11-03,7010.31000000,7346.34000000,6923.00000000,7115.04000000,1.3450484420709972
2017-11-04,7115.02000000,7480.99000000,6901.00000000,7357.09000000,3.3453620671027107
2017-11-05,7357.27000000,7590.25000000,7279.02000000,7345.01000000,-0.1643303027247447
2017-11-06,7345.10000000,7401.00000000,6906.00000000,6960.12000000,-5.382445551829412
2017-11-07,6981.72000000,7198.49000000,6901.00000000,7064.04000000,1.4820410222775444
2017-11-08,7070.00000000,7770.02000000,6651.00000000,7303.00000000,3.326809683818943
2017-11-09,7303.01000000,7392.00000000,7015.00000000,7079.99000000,-3.101272736272032
2017-11-10,7079.00000000,7279.91000000,6255.01000000,6506.98000000,-8.43970483801611
2017-11-11,6503.00000000,6797.98000000,6100.00000000,6245.05000000,-4.108629694447721
2017-11-12,6245.05000000,6630.00000000,5325.01000000,5811.03000000,-7.203131424835959
2017-11-13,5839.94000000,6697.47000000,5699.99000000,6465.99000000,10.67982970486001
2017-11-14,6465.99000000,6684.98000000,6311.07000000,6574.99000000,1.6716924399269444
2017-11-15,6575.99000000,7298.00000000,6575.99000000,7240.06000000,9.635643650597913
2017-11-16,7240.14000000,7940.00000000,7076.00000000,7864.50000000,8.272946804245676
2017-11-17,7876.98000000,7989.00000000,7451.00000000,7699.19000000,-2.12438331774784
2017-11-18,7680.01000000,7819.99000000,7422.00000000,7761.94000000,0.8117174429252947
2017-11-19,7761.94000000,8123.15000000,7650.33000000,8038.00000000,3.4947993076674746
2017-11-20,8057.11000000,8319.99000000,7954.00000000,8212.00000000,2.141620312967777
2017-11-21,8212.49000000,8400.00000000,7801.00000000,8119.51000000,-1.132669163150913
2017-11-22,8091.09000000,8322.68000000,8091.09000000,8205.92000000,1.058603748312223
2017-11-23,8233.03000000,8260.00000000,8000.00000000,8019.99000000,-2.291867001344763
2017-11-24,8019.97000000,8369.00000000,7850.00000000,8138.00000000,1.4607274584645522
2017-11-25,8138.99000000,8734.78000000,8090.00000000,8700.01000000,6.677972550566668
2017-11-26,8700.04000000,9350.00000000,8604.72000000,9128.02000000,4.80246285326826
2017-11-27,9128.00000000,9654.28000000,9112.04000000,9650.00000000,5.560911173304707
2017-11-28,9650.00000000,9939.00000000,9570.50000000,9896.80000000,2.5253557215590052
2017-11-29,9896.79000000,9967.00000000,10104.09000000,9687.88000000,-2.133585284987965
2017-11-30,9687.88000000,9999.98000000,10033.46000000,9838.96000000,1.5474394704952912
2017-12-01,9837.00000000,9989.19000000,10120.33000000,10782.99000000,9.161987809224755
2017-12-02,10775.04000000,11190.00000000,10620.00000000,10890.01000000,0.9875962704287586
2017-12-03,10902.69000000,11825.00000000,10500.00000000,11165.41000000,2.497475129858656
2017-12-04,11165.41000000,11600.00000000,10802.00000000,11579.00000000,3.6372506113456398
2017-12-05,11571.03000000,11853.00000000,11447.68000000,11699.99000000,1.0394874472354574
2017-12-06,11699.99000000,13615.23000000,11665.58000000,13550.05000000,14.680225025331167
2017-12-07,13541.01000000,16649.96000000,13050.00000000,16599.00000000,20.295221522828026
2017-12-08,16599.00000000,17204.99000000,14015.00000000,15880.00000000,-4.428199676509268
