date_hour,Open,High,Low,Close,Close_Rt
2018-04-18,0.24260000,0.26460000,0.24201000,0.26200000,7.693050725114701
2018-04-19,0.26199000,0.27500000,0.25777000,0.27004000,3.0225592412572935
2018-04-20,0.27004000,0.30442000,0.26648000,0.30108000,10.880591399266155
2018-04-21,0.30161000,0.30700000,0.26509000,0.28668000,-4.900939904061286
2018-04-22,0.28669000,0.29730000,0.27716000,0.28160000,-1.7878986841831042
2018-04-23,0.28160000,0.28867000,0.28064000,0.28788000,2.2056102355716103
2018-04-24,0.28798000,0.32000000,0.28593000,0.30853000,6.927535671045348
2018-04-25,0.30850000,0.31099000,0.25730000,0.26870000,-13.822356772861161
2018-04-26,0.26870000,0.29390000,0.25500000,0.29326000,8.746407192748771
2018-04-27,0.29326000,0.30643000,0.28145000,0.28445000,-3.050209635227685
2018-04-28,0.28440000,0.36498000,0.28170000,0.35676000,22.65057956013503
2018-04-29,0.35675000,0.38660000,0.34150000,0.36254000,1.6071526236766271
2018-04-30,0.36251000,0.36370000,0.33000000,0.34145000,-5.993355762767473
2018-05-01,0.34145000,0.36034000,0.31870000,0.35504000,3.9029203777185586
2018-05-02,0.35498000,0.37586000,0.34500000,0.37199000,4.663651300711271
2018-05-03,0.37199000,0.38850000,0.36402000,0.36716000,-1.3069251840506313
2018-05-04,0.36683000,0.36897000,0.34650000,0.35800000,-2.526473395018987
2018-05-05,0.35840000,0.37434000,0.35771000,0.36502000,1.9419160201174228
2018-05-06,0.36502000,0.36641000,0.33538000,0.34654000,-5.195389451917389
2018-05-07,0.34599000,0.34740000,0.29100000,0.33046000,-4.751262885985608
2018-05-08,0.33079000,0.34559000,0.31630000,0.32213000,-2.5530432446060627
2018-05-09,0.32213000,0.32547000,0.29800000,0.31884000,-1.026578121706154
2018-05-10,0.31884000,0.32210000,0.29100000,0.29121000,-9.064475316747773
2018-05-11,0.29121000,0.29349000,0.24880000,0.25573000,-12.992245598691923
2018-05-12,0.25574000,0.27898000,0.23402000,0.26550000,3.7492640276667952
2018-05-13,0.26497000,0.28500000,0.25600000,0.27718000,4.30522739586627
2018-05-14,0.27718000,0.27815000,0.25123000,0.26655000,-3.9105271371886254
2018-05-15,0.26631000,0.27500000,0.25130000,0.25394000,-4.846382462712477
2018-05-16,0.25394000,0.25580000,0.23700000,0.25237000,-0.6201753992913736
2018-05-17,0.25237000,0.26054000,0.23666000,0.23919000,-5.363804946621775
2018-05-18,0.23915000,0.24500000,0.23037000,0.24324000,1.6790395069395174
2018-05-19,0.24382000,0.24750000,0.23580000,0.24116000,-0.8587996630704123
2018-05-20,0.24151000,0.26006000,0.23832000,0.25556000,5.799660211293765
2018-05-21,0.25556000,0.25999000,0.24301000,0.24563000,-3.9630877083705616
2018-05-22,0.24588000,0.24730000,0.21841000,0.22000000,-11.019879229807549
2018-05-23,0.22000000,0.22310000,0.19270000,0.19780000,-10.637112716374984
2018-05-24,0.19767000,0.21040000,0.18865000,0.20730000,4.691060025312219
2018-05-25,0.20731000,0.20900000,0.19351000,0.19788000,-4.6506233082226105
2018-05-26,0.19798000,0.20400000,0.19380000,0.19504000,-1.445612062654651
2018-05-27,0.19506000,0.19580000,0.19010000,0.19186000,-1.6438726343159835
2018-05-28,0.19198000,0.19400000,0.17125000,0.17249000,-10.642667561326407
2018-05-29,0.17249000,0.20896000,0.17055000,0.20164000,15.614466543789272
2018-05-30,0.20176000,0.21683000,0.19689000,0.20779000,3.0044025097358595
2018-05-31,0.20846000,0.22879000,0.20321000,0.22330000,7.198820453432344
2018-06-01,0.22331000,0.22850000,0.21347000,0.22038000,-1.3162829786481332
2018-06-02,0.22038000,0.23000000,0.21666000,0.22648000,2.7303311744013126
2018-06-03,0.22647000,0.23677000,0.22259000,0.22659000,0.04855761898222567
2018-06-04,0.22660000,0.23030000,0.20882000,0.21243000,-6.452969466167406
2018-06-05,0.21217000,0.22160000,0.20221000,0.21839000,2.7669932944888473
2018-06-06,0.21835000,0.21949000,0.20799000,0.21452000,-1.7879481161956374
2018-06-07,0.21470000,0.21863000,0.20800000,0.21019000,-2.0391090542835877
2018-06-08,0.21034000,0.21053000,0.20025000,0.20430000,-2.8422381748312175
2018-06-09,0.20430000,0.21000000,0.20031000,0.20110000,-1.5787205044970096
2018-06-10,0.20108000,0.20108000,0.16806000,0.17346000,-14.785527152229669
2018-06-11,0.17346000,0.18067000,0.16404000,0.17897000,3.127116877300715
2018-06-12,0.17910000,0.18130000,0.15800000,0.16297000,-9.36520592414195
2018-06-13,0.16309000,0.16609000,0.14500000,0.15791000,-3.1540884309345705
2018-06-14,0.15798000,0.17700000,0.15300000,0.17062000,7.741361100199697
