date,BTCUSDT,ETHUSDT,BNBUSDT,LTCUSDT,UCRY Policy Index,UCRY Price Index
2019-09-29,-22.056383887990833,-22.14877259802396,-29.229316593356508,-29.421032676399573,99.6167186,99.76587948
2019-10-06,-2.3849308169727474,0.5068673549949275,-0.8662467816122479,1.09028151990742,99.49327698,99.57870873
2019-10-13,5.2185343158202,6.205528171896405,19.186741205262145,3.6984462327509413,99.7154719,99.59207807
2019-10-20,-0.6262461097367661,-3.239945388256233,1.3260722616858949,-2.893023610410404,99.36983537,99.48512336
2019-10-27,14.745970378928785,4.753381085472828,4.177010084790245,8.606897013455246,99.86360184,99.84609552
2019-11-03,-3.580905373443377,-1.21001229944649,4.5534030825753575,-2.524060479833342,99.78953687,99.91294221
2019-11-10,-1.7027774312303456,4.005933735057114,1.210727554112023,8.796877294595701,99.56734196,99.8728342
2019-11-17,-6.125206778343662,-2.7578334519088834,-1.1780392369225763,-7.214000232997034,99.46858866,99.67229411
2019-11-24,-20.835181561017713,-27.26003504304761,-29.757535828452802,-30.0256579683703,99.44390034,99.60544741
2019-12-01,6.825149975304802,7.4133489322950386,2.848405124425807,7.867378206619488,99.98704346,99.96641957
2019-12-08,1.600195207969742,-0.19258232203021397,1.1752031085229153,-4.064638647695551,99.64140693,99.77924882
2019-12-15,-5.354044070117013,-5.450307505192783,-8.117227744362621,-4.764946295330151,99.64140693,99.67229411
2019-12-22,5.238533000786838,-7.557775011443561,-4.367022549137444,-3.800598162519241,100.1351734,100.0198969
2019-12-29,-1.5205455192269128,1.7039256308320019,2.325469340348137,2.968415828770021,99.29577039,99.32469129
2020-01-05,-0.3999465560020476,0.7489005453602746,-0.36083172416141673,0.5093782720256418,100.258615,99.88620354
2020-01-12,10.641068596558213,7.928665853412288,8.73920007547522,17.206902477838064,99.49327698,99.69903279
2020-01-19,6.121764154492993,12.943710735726393,12.55381845178386,11.330090791502071,99.7154719,99.75251014
2020-01-26,-1.0013538890953142,0.6394762565599901,0.6363423313064392,-2.389432019943612,99.46858866,99.51186204
2020-02-02,7.989197529965188,11.564935517715874,5.201507510067017,21.7866494213366,99.98704346,100.0733743
2020-02-09,8.424925913980498,19.271279186861275,27.96043125128451,9.631068013790824,100.33268,100.1535903
2020-02-16,-2.336842261038458,12.475629764745744,-4.448178017401625,-3.072701680607347,100.2092384,100.1936983
2020-02-23,0.19271002207933505,5.86296552022838,-2.054031425128786,6.293015730070825,99.69078358,99.7391408
2020-03-01,-15.23950462171725,-23.125527542305775,-18.947329305495686,-32.075138883426455,100.2339267,100.3808691
2020-03-08,-6.021308855262018,-8.81598255620063,-11.230920726755961,-12.343154078972812,99.93766682,100.100113
2020-03-15,-40.4390164271242,-47.695750125391484,-48.613397365759056,-33.78064596343495,100.8758231,101.009228
2020-03-22,8.143892520957788,-1.186523469040861,7.213844481594078,-2.7307352950247563,100.6783165,100.5947785
2020-03-29,1.1152821155263362,1.7665154283955473,1.1910519208865777,4.717465493277741,100.1351734,100.220437
2020-04-05,14.111340843817253,13.629864458592845,19.17044605631028,8.271310205656823,100.9745764,100.5680398
2020-04-12,1.9158898377299611,10.571789501981863,4.233799751558171,4.107004115429383,100.4561216,100.5011931
2020-04-19,3.0941116438499776,12.680124815902161,11.793240922127474,0.5461250662483836,100.1598617,100.1268516
2020-04-26,7.731217061488166,9.200730107432994,1.7917591878653265,5.280765746149207,100.3079917,100.2338064
2020-05-03,14.507105836022168,6.130983698590399,4.472760316223336,7.630360900895733,100.8758231,100.5947785
2020-05-10,-1.945803355472395,-11.244848573828591,-10.833902079619154,-13.31449651417476,100.33268,100.3674997
2020-05-17,10.41291854834363,9.872663727388993,5.97589812132929,3.847973860066939,99.93766682,100.220437
2020-05-24,-10.440780552489924,-3.490155175901467,-2.0677585774283695,-3.8004340445768836,99.76484855,99.8728342
2020-05-31,8.017342797699376,14.70649621235178,6.835115809021973,8.055442229415462,99.93766682,99.85946486
2020-06-07,3.1126863434394534,5.457847395270689,1.8658652717659339,2.211712009662055,99.86360184,99.97978891
2020-06-14,-4.242745302925228,-5.371517696811076,-4.9476936251437715,-5.6918758438041115,99.88829017,99.91294221
2020-06-21,-0.5087797015468576,-1.6224448451087221,-3.65873486703257,-2.4125236688626006,99.8142252,99.81935684
2020-06-28,-1.937376467424489,-1.3731809475173586,-3.8230560424477997,-3.8644135220242326,99.6167186,99.7391408
2020-07-05,-0.5162292281761356,1.1624697194239246,0.7146890953164071,0.5063301956546855,99.69078358,99.7391408
2020-07-12,2.5402842976516,6.478293229327347,16.677045935364188,7.235421918965647,99.59203028,99.7391408
2020-07-19,-1.0129874529224445,-1.5273175081209769,-1.5641324751947023,-4.718072176193415,100.3820566,100.1134823
2020-07-26,7.553537078734092,26.28692150847238,8.203985636560933,12.04893972541265,99.8142252,99.97978891
2020-08-02,10.864513887286495,18.02293374743822,7.076980140202497,16.57258400709194,100.4561216,100.3674997
2020-08-09,5.366111216855658,4.64833994131702,6.600601429108713,0.3341249921085505,100.7523815,100.5814092
2020-08-16,1.944054022559489,10.56629254561581,4.81910831672372,11.450050046977745,100.0857968,100.2739144
2020-08-23,-2.231669079242841,-10.420297770372489,-7.378109678511962,-5.338029757439655,99.93766682,99.95305023
2020-08-30,0.5396581229048681,9.335145218759573,7.767507368416693,3.791769855631076,99.8142252,100.0332663
2020-09-06,-13.265983256717629,-19.541572487417913,-2.047853134354068,-27.18542147482181,99.76484855,99.91294221
2020-09-13,0.7443804185054663,3.787889233046208,29.766577398778054,0.47881844369406895,99.56734196,99.85946486
2020-09-20,5.529540606041217,1.2529657044123186,-16.91378032181748,-2.2260473988671254,99.88829017,99.88620354
2020-09-27,-1.3462583014888572,-3.7202483792355703,-0.24730356736285258,-2.233290155414748,99.93766682,99.84609552
2020-10-04,-1.0038851373077435,-1.442562981013565,9.844626303446477,1.3802246281529722,99.83891352,99.68566345
2020-10-11,6.377193568938565,6.000175351290061,-1.529583391433853,7.804720925011203,99.66609525,99.67229411
2020-10-18,1.1727929262784507,1.050164515913529,7.208152946255836,-6.000575630090986,99.27108207,99.4984927
2020-10-25,12.454455274138283,7.082311397205664,-1.748107021801084,21.325043380118903,100.0117318,100.0198969
2020-11-01,5.471024387250738,-2.2903571785320893,-5.443571719692205,-5.663869447670006,100.258615,100.4610851
2020-11-08,11.735744239355327,13.56530720018558,-0.42745389706092274,9.301847803198683,100.7276932,100.9557507
2020-11-15,3.066532384296817,-1.378598486378077,-2.6085164311590536,2.043866767727396,100.1598617,100.3273917
2020-11-22,14.323699196226025,22.301856582129172,8.129087994668625,28.563276789515356,100.6783165,100.6749945
2020-11-29,-1.2538067855516113,2.86380047197521,0.27242308593388675,-4.8965152328007555,102.1349277,102.2525766
